Id,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_NoBasement,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_NoBasement,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NoBasement,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NoBasement,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_NoBasement,BsmtQual_TA,BsmtUnfSF,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NoFence,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_NoGarage,GarageCond_Po,GarageCond_TA,GarageFinish_Fin,GarageFinish_NoGarage,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_NoGarage,GarageQual_Po,GarageQual_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGarage,GrLivArea,HalfBath,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MiscFeature_Gar2,MiscFeature_NoMF,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_NoPool,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities_AllPub,Utilities_NoSeWa,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
322,-0.0663895716772324,2.258196902790149,-0.11670443137299093,1.3905315549385286,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1.1592941991163368,-0.28962149759893,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.11084600233846,-0.2418510749128502,True,False,False,False,False,-0.9075691613461047,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.35936268210264866,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.6021556838099789,False,False,True,False,False,False,0.7955282529011446,False,False,False,False,False,False,True,1.865850972904446,1.6500459126931482,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1.8146735570314032,1.2318510736669257,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.21036962204934387,False,False,True,False,False,False,False,True,True,False,False,0.15928572421447276,False,False,False,False,True,1.3229840544044809,True,False,False,False,-0.12061946263650407,0.07244111740876889,False,False,False,True,False,1.5700081848781413,False,True,False,False,False,-0.08796143575445228,-0.11820689353775429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.6290399194664658,-0.5207401390942005,1.380365326416258,False,False,True,-0.06890546093063189,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,354000,False,False,False,False,False,False,False,False,True,-0.2711064533006743,False,True,2.1421170337203352,0.1820385573255932,True,False,0.7144476788912278,1.0903844144071702,0.9319721193358932,-0.613506364118327
323,1.0170936101441526,1.902939084448198,-0.11670443137299093,1.3905315549385286,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9100697686954766,8.824809050437532,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1.11084600233846,-0.2418510749128502,False,False,False,False,True,-1.2830865285926305,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.35936268210264866,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.6021556838099789,False,True,False,False,False,False,0.7955282529011446,False,False,False,False,False,False,True,0.48330612688232893,0.31398753137743496,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2.313134128077358,1.2318510736669257,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.21036962204934387,False,False,True,False,False,False,False,True,True,False,False,-0.01279421970954596,False,False,False,False,True,0.7330625779552521,True,False,False,False,-0.12061946263650407,0.07244111740876889,False,False,False,True,False,0.37693946099602704,False,True,False,False,False,-0.08796143575445228,0.622692469413785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7507495095080505,-0.5207401390942005,0.6562474346483654,False,False,True,-0.06890546093063189,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,301000,False,False,False,False,False,False,False,False,True,-0.2711064533006743,False,True,0.912116315110044,1.018106087245801,True,False,0.8500207639141134,0.4939601932614619,0.10849695124266913,-0.613506364118327
324,0.0037640156349435946,-0.7947283490258443,-0.11670443137299093,0.16324366794594636,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.4092046045117256,-0.28962149759893,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.11084600233846,-0.2418510749128502,False,False,False,False,True,0.7664239215600949,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.35936268210264866,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.9525202898702335,False,True,False,False,False,False,-1.022285124987928,False,False,False,False,False,False,True,-1.1794842960361631,-1.0220708499382782,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.668116691880699,-0.7585898037169375,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.21036962204934387,False,False,False,True,False,False,False,True,True,False,False,-0.4692715578675014,False,False,False,False,True,-0.9459447011694762,False,False,False,True,-0.12061946263650407,-0.8723864004350388,False,False,False,False,True,-0.5730967450582489,False,True,False,False,False,-0.08796143575445228,0.25224278793801536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7810353857135132,2.1746009137917155,-2.240224132423205,False,False,True,-0.06890546093063189,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,126175,False,False,False,False,False,False,False,False,True,-0.2711064533006743,False,True,-0.3178844035002474,0.24143133267511616,True,False,0.3795024100111576,-0.533214854267258,0.9804118351060828,-1.3659981091188174
325,1.913500559133068,1.68061644974388,-0.11670443137299093,2.617819441931111,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.9715795257004987,-0.28962149759893,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.8171893438255416,-0.2418510749128502,False,False,True,False,False,0.32304196987142586,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.35936268210264866,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.6021556838099789,False,True,False,False,False,False,0.7955282529011446,False,False,False,False,False,False,True,0.4272570115030539,0.31398753137743496,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2.784959401433834,1.2318510736669257,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.21036962204934387,False,False,True,False,False,False,False,True,True,False,False,0.07679946837189486,True,False,False,False,False,1.1868483290700436,False,False,False,True,-0.12061946263650407,0.5448548763306728,False,False,False,True,False,1.083943149222465,False,True,False,False,False,-0.08796143575445228,-0.11820689353775429,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.702972548354154,1.2761538961630767,0.6562474346483654,False,False,True,-0.06890546093063189,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,242000,False,False,False,False,False,False,False,False,True,-0.2711064533006743,False,True,2.757117393025481,-0.7910892234012059,True,False,1.1610413707313216,-0.1355987068367858,1.077291266646462,1.6439688708831437
326,-0.9316171485274031,-0.7947283490258443,-0.11670443137299093,-1.064044219046636,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,-0.7167533895368359,-0.28962149759893,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.8171893438255416,-0.2418510749128502,False,False,False,False,True,0.08325377150918643,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3.6349298938666523,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.9525202898702335,False,True,False,False,False,False,-1.022285124987928,False,False,False,False,False,False,True,-0.5255779499446214,0.31398753137743496,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.353024346753003,-0.7585898037169375,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.21036962204934387,False,False,False,True,False,False,False,True,True,False,False,-0.5513573949923969,False,False,False,False,True,-0.900566126057997,False,False,False,True,-0.12061946263650407,-0.28186920178265895,False,False,False,False,True,-0.5730967450582489,False,True,False,False,False,-0.08796143575445228,2.1044911953168635,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.702972548354154,0.37770687853443813,-0.7919883488874198,False,False,True,-0.06890546093063189,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,87000,False,False,False,False,False,False,False,False,True,-0.2711064533006743,False,True,-0.9328847628053931,-0.768245848266774,True,False,-0.7529315942976512,-0.997100359602809,-1.6837725322543478,-0.613506364118327
327,1.4484082580634567,-0.7947283490258443,-0.11670443137299093,-2.2913321060392184,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,2.585002495411312,-0.28962149759893,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3.0388813485024615,-0.2418510749128502,False,False,True,False,False,-1.0568712471188197,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.35936268210264866,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.1568316574901916,False,False,True,False,False,False,-1.022285124987928,False,False,False,False,False,False,True,0.0022178865435517185,0.31398753137743496,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.38968513064430393,1.2318510736669257,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.21036962204934387,False,False,True,False,False,False,False,True,True,False,False,0.033854560900455626,False,True,False,False,False,-1.7173804780646216,True,False,False,False,-0.12061946263650407,1.4896823941744803,False,False,False,True,False,-0.5730967450582489,False,True,False,False,False,-0.08796143575445228,-0.48865657501352394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.2486844052722151,-0.5207401390942005,1.380365326416258,False,False,True,-0.06890546093063189,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,324000,False,False,True,False,False,False,False,False,False,-0.2711064533006743,False,True,-0.3178844035002474,1.5138073276629733,True,False,0.22000466292540985,0.7259029459292374,0.399135245863807,0.1389853808821632
328,0.5753858381785999,-0.7947283490258443,-0.11670443137299093,0.16324366794594636,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2695994995794106,-0.28962149759893,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.8171893438255416,-0.2418510749128502,False,False,False,False,True,0.5673544738631414,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.35936268210264866,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.9525202898702335,False,True,False,False,False,False,-1.022285124987928,False,False,False,False,False,False,True,-0.8431896037605131,-1.0220708499382782,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.24956201390317984,1.2318510736669257,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.21036962204934387,False,False,False,True,False,False,False,True,True,False,False,0.10933348918359125,False,False,False,False,True,0.4607911272863772,False,False,False,True,-0.12061946263650407,-0.8723864004350388,False,False,False,True,False,0.3935098599388342,False,True,False,False,False,-0.08796143575445228,-0.8591062564892935,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.021540333731245656,-0.5207401390942005,-0.0678704571195271,False,False,True,-0.06890546093063189,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,145250,False,False,False,False,False,False,False,False,True,-0.2711064533006743,False,True,0.2971159558048983,0.7462699231460612,True,False,-0.7529315942976512,-0.3675414595045613,-1.1993753745524514,-1.3659981091188174
329,0.7364792608954485,0.7844499531522484,-0.11670443137299093,2.617819441931111,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.9715795257004987,-0.28962149759893,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.8171893438255416,-0.2418510749128502,False,False,False,False,True,0.6261704470463323,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.0278111308472395,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.9525202898702335,True,False,False,False,False,False,0.7955282529011446,False,False,False,False,False,False,True,-0.14724642113451497,0.31398753137743496,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1.179231455010988,-0.7585898037169375,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.21036962204934387,False,False,True,False,True,False,False,False,True,False,False,0.13816363685672528,False,False,False,False,True,-0.038373198939893334,True,False,False,False,-0.12061946263650407,0.42675143660019677,False,False,False,True,False,-0.5730967450582489,False,True,False,False,False,-0.08796143575445228,0.25224278793801536,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2056037378097238,0.37770687853443813,-0.0678704571195271,False,False,True,-0.06890546093063189,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,214500,False,False,False,False,False,False,False,False,True,-0.2711064533006743,False,True,2.1421170337203352,-0.4849879965998184,True,False,-0.7529315942976512,-1.8254673334162927,0.4475749616339967,0.8914771258826535
330,-1.4694613179207525,0.5712952621470777,-0.11670443137299093,0.16324366794594636,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.9715795257004987,-0.28962149759893,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.8171893438255416,-0.2418510749128502,False,False,False,False,True,0.06515654899128158,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.8833343789948689,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9525202898702335,False,False,True,False,False,False,-1.022285124987928,False,False,False,False,False,False,True,-1.3242778440992902,-1.0220708499382782,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.6129435752382079,-0.7585898037169375,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.21036962204934387,False,False,False,True,False,False,False,True,True,False,False,-0.4110106344447097,True,False,False,False,False,-0.4467803749432056,False,False,False,True,-0.12061946263650407,0.3086479968697208,False,False,False,False,True,-0.5730967450582489,False,True,False,False,False,-0.08796143575445228,0.25224278793801536,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.702972548354154,-0.5207401390942005,-0.7919883488874198,True,False,False,-0.06890546093063189,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,78000,False,False,False,False,False,False,False,False,True,-0.2711064533006743,False,True,-0.3178844035002474,-1.0515036999337295,True,False,-0.7529315942976512,-1.6929286176061353,-1.6837725322543478,0.8914771258826535
331,1.4717927871675154,-0.7947283490258443,-0.11670443137299093,3.8451073289236937,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.8837084442647528,1.342813824437451,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.8171893438255416,3.9358383262603125,False,False,False,False,True,1.9382190795944347,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.35936268210264866,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.9525202898702335,False,True,False,False,False,False,0.7955282529011446,False,False,False,False,False,False,True,-0.562944026864138,-1.0220708499382782,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.40680782201611154,-0.7585898037169375,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4.3455456256163,False,False,False,True,False,False,False,True,True,False,False,0.011631322069081481,False,False,False,False,True,-0.038373198939893334,True,False,False,False,-0.12061946263650407,0.7810617557916246,False,False,False,True,False,-0.10912557465964906,False,True,False,False,False,-0.08796143575445228,1.7340415138410938,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.702972548354154,-1.4191871567228391,-0.7919883488874198,False,False,True,-0.06890546093063189,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,119000,False,False,False,False,False,False,False,False,True,-0.2711064533006743,False,True,2.1421170337203352,1.5343663652839619,True,False,0.4831759456168936,-0.23500274369440385,-1.0056165114716928,-0.613506364118327
332,-0.2742520526021983,-0.7947283490258443,-0.11670443137299093,0.16324366794594636,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8868938466655247,-0.28962149759893,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.11084600233846,-0.2418510749128502,False,False,False,False,True,-0.8080344374976279,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.35936268210264866,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.9525202898702335,False,True,False,False,False,False,-1.022285124987928,False,False,False,False,False,False,True,-0.7684574499214797,-1.0220708499382782,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.871686467078856,-0.7585898037169375,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.21036962204934387,False,False,False,True,False,False,False,True,True,False,False,-0.23342493315255775,False,False,False,False,True,0.007005376171585804,False,False,False,True,-0.12061946263650407,-0.8723864004350388,False,False,False,True,False,-0.5730967450582489,False,True,False,False,False,-0.08796143575445228,0.622692469413785,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.702972548354154,0.37770687853443813,-0.7919883488874198,False,False,True,-0.06890546093063189,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,139000,False,False,False,False,False,False,False,False,True,-0.2711064533006743,False,True,-0.3178844035002474,-0.0007084437498620153,True,False,-0.7529315942976512,-0.43381081740964,0.35069553009361737,-0.613506364118327
333,1.2145629670228701,-0.7947283490258443,-0.11670443137299093,0.16324366794594636,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.497597862643958,2.6722592571564734,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.11084600233846,-0.2418510749128502,False,False,True,False,False,2.3431444334325557,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.35936268210264866,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.6021556838099789,False,False,True,False,False,False,0.7955282529011446,False,False,False,False,False,False,True,1.9032170498239627,1.6500459126931482,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.21845821692622794,-0.7585898037169375,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.21036962204934387,False,False,True,False,False,False,False,True,True,False,False,0.014734567131120214,False,False,False,False,True,0.687684002843773,True,False,False,False,-0.12061946263650407,-0.8723864004350388,False,False,False,True,False,1.0618492839653888,False,True,False,False,False,-0.08796143575445228,1.3635918323653242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.702972548354154,-0.5207401390942005,1.380365326416258,False,False,True,-0.06890546093063189,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,284000,False,False,False,False,False,False,False,False,True,-0.2711064533006743,False,True,0.2971159558048983,4.9106172101529975,True,False,-0.7529315942976512,1.0572497354546309,0.9319721193358932,0.8914771258826535
